Time,LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],LIVING_UNIT1::Des Latent Heat Load [W],LIVING_UNIT1::Des Latent Cool Load [W],LIVING_UNIT1::Des Latent Heat Mass Flow [kg/s],LIVING_UNIT1::Des Latent Cool Mass Flow [kg/s],LIVING_UNIT1::Des Heat Load No DOAS [W],LIVING_UNIT1::Des Sens Cool Load No DOAS [W],LIVING_UNIT1::Des Latent Heat Load No DOAS [W],LIVING_UNIT1::Des Latent Cool Load No DOAS [W],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Heating Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Heating Zone Relative Humidity [%],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
19:00:00,0.000000E+00,2.476142E+03,0.000000E+00,1.429782E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.935093E+00,3.521249E+01,2.899916E+01,3.444200E+01
19:15:00,0.000000E+00,2.374418E+03,0.000000E+00,1.371038E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.002977E+00,3.533771E+01,2.899929E+01,3.458792E+01
19:30:00,0.000000E+00,2.239683E+03,0.000000E+00,1.293231E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.060703E+00,3.535958E+01,2.899935E+01,3.476624E+01
19:45:00,0.000000E+00,2.062861E+03,0.000000E+00,1.191126E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.114561E+00,3.531115E+01,2.899939E+01,3.500443E+01
20:00:00,0.000000E+00,1.843764E+03,0.000000E+00,1.064612E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.164747E+00,3.524283E+01,2.899945E+01,3.531229E+01
20:15:00,0.000000E+00,1.598145E+03,0.000000E+00,9.227855E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.210985E+00,3.517898E+01,2.899951E+01,3.568662E+01
20:30:00,0.000000E+00,1.362489E+03,0.000000E+00,7.867135E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.255099E+00,3.507211E+01,2.899948E+01,3.596573E+01
20:45:00,0.000000E+00,1.158922E+03,0.000000E+00,6.691709E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.296195E+00,3.494443E+01,2.899948E+01,3.638411E+01
21:00:00,0.000000E+00,9.999996E+02,0.000000E+00,5.774075E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.334065E+00,3.481717E+01,2.899951E+01,3.686072E+01
21:15:00,0.000000E+00,8.743191E+02,0.000000E+00,5.048390E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.369316E+00,3.469828E+01,2.899947E+01,3.720896E+01
21:30:00,0.000000E+00,7.628662E+02,0.000000E+00,4.404852E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.405427E+00,3.455405E+01,2.899946E+01,3.771196E+01
21:45:00,0.000000E+00,6.617790E+02,0.000000E+00,3.821166E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.435396E+00,3.441198E+01,2.899950E+01,3.829390E+01
22:00:00,0.000000E+00,5.675997E+02,0.000000E+00,3.277366E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.459334E+00,3.428333E+01,2.899954E+01,3.889157E+01
22:15:00,0.000000E+00,4.682105E+02,0.000000E+00,2.703482E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.480203E+00,3.416633E+01,2.899956E+01,3.932160E+01
22:30:00,0.000000E+00,3.711143E+02,0.000000E+00,2.142837E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.467935E+00,3.406932E+01,2.899960E+01,3.989862E+01
22:45:00,0.000000E+00,2.764650E+02,0.000000E+00,1.596322E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.443262E+00,3.396896E+01,2.899970E+01,4.059360E+01
23:00:00,0.000000E+00,1.842376E+02,0.000000E+00,1.063794E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.425157E+00,3.384852E+01,2.899981E+01,4.132684E+01
23:15:00,0.000000E+00,1.077614E+02,0.000000E+00,6.222163E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.416822E+00,3.371326E+01,2.899277E+01,4.211259E+01
23:30:00,0.000000E+00,5.314192E+01,0.000000E+00,3.068412E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.388164E+00,3.358318E+01,2.895133E+01,4.300113E+01
23:45:00,0.000000E+00,1.775866E+01,0.000000E+00,1.025380E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.351125E+00,3.345094E+01,2.886535E+01,4.398838E+01
24:00:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,9.319810E+00,3.330615E+01,2.877469E+01,4.487491E+01
Peak,0.000000E+00,3.039274E+03,0.000000E+00,1.755007E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,0.000000E+00,1.467336E-01,,,0.000000E+00,0.000000E+00,,,,,,,,
